Time (days),Normalized Flux
-0.02675350701402806,0.99965827736315
-0.026553106212424852,1.0004668048762348
-0.026352705410821645,0.9995690409707583
-0.02615230460921844,1.0007970910458912
-0.025951903807615233,0.9999096621707827
-0.025751503006012026,0.9998350174486677
-0.02555110220440882,1.0004266532916661
-0.025350701402805615,0.9991864204228683
-0.025150300601202408,1.0002756299104627
-0.0249498997995992,0.9993766328725509
-0.024749498997995993,1.0003152962945199
-0.02454909819639279,0.9987011316402978
-0.024348697394789582,0.9996405516964304
-0.024148296593186375,0.9995833038591789
-0.02394789579158317,1.0002287207717773
-0.023747494989979964,0.9999614766822658
-0.023547094188376756,1.000032258745613
-0.02334669338677355,0.999854244509078
-0.023146292585170345,1.0008273872426905
-0.022945891783567138,1.0001713475649974
-0.02274549098196393,0.9997796462700645
-0.022545090180360723,1.0002138985224782
-0.02234468937875752,0.9997086375649643
-0.022144288577154312,1.0013171882774596
-0.021943887775551105,1.001563692718681
-0.021743486973947897,1.0003454238988252
-0.021543086172344694,0.999615793671461
-0.021342685370741486,0.9999077209980909
-0.02114228456913828,0.9999519655419199
-0.02094188376753507,0.999837245587573
-0.020741482965931868,1.0002332854713574
-0.02054108216432866,1.0004667272349272
-0.020340681362725453,0.9990639198030118
-0.020140280561122246,0.9996822464937198
-0.019939879759519042,0.9999954404249131
-0.019739478957915835,1.000210028167648
-0.019539078156312627,1.000479821257577
-0.01933867735470942,0.9993275886932701
-0.019138276553106216,0.9994071401375413
-0.01893787575150301,0.9999410535519575
-0.0187374749498998,1.0012190863660788
-0.018537074148296598,1.0006418881460029
-0.018336673346693387,1.0008340495014476
-0.018136272545090183,0.9996696898526093
-0.01793587174348698,1.000355663821829
-0.01773547094188377,1.0005800265499287
-0.017535070140280565,0.9994287298290389
-0.01733466933867736,0.9998957296651494
-0.01713426853707415,0.999606877318368
-0.016933867735470946,1.0003136074795589
-0.016733466933867736,0.9998461106375388
-0.01653306613226453,0.9999424215209669
-0.016332665330661328,0.9999520610138717
-0.016132264529058117,0.9994001252901921
-0.015931863727454913,0.999875020468377
-0.01573146292585171,1.000291709751397
-0.015531062124248499,1.0003700554058987
-0.015330661322645295,0.9994518988628396
-0.015130260521042084,1.0005168742548547
-0.01492985971943888,1.0005787924620695
-0.014729458917835676,1.0004703042988639
-0.014529058116232466,1.0004734307494558
-0.014328657314629262,0.9999047617225835
-0.014128256513026058,1.000101875272427
-0.013927855711422847,1.0004523192573564
-0.013727454909819643,0.9996343940712513
-0.013527054108216433,1.0003289361520762
-0.013326653306613229,1.0001353993835567
-0.013126252505010025,1.000748410525591
-0.012925851703406814,0.999348237526363
-0.01272545090180361,0.9989079818200429
-0.012525050100200406,0.9995998323446041
-0.012324649298597196,1.0000322970233395
-0.012124248496993992,1.0005209892709772
-0.011923847695390781,0.9996672659891733
-0.011723446893787577,0.999104078843049
-0.011523046092184373,0.9999748945814784
-0.011322645290581163,0.9995279342460132
-0.011122244488977959,0.9996546713428074
-0.010921843687374755,0.9995319607043367
-0.010721442885771544,0.9998562773893772
-0.01052104208416834,1.0003318095278728
-0.010320641282565136,1.0005147054913697
-0.010120240480961926,0.9998777251457519
-0.009919839679358722,0.9901256178282895
-0.009719438877755511,0.9901553186619237
-0.009519038076152307,0.9897419369991324
-0.009318637274549103,0.9897769897673148
-0.009118236472945893,0.9898551468336593
-0.008917835671342689,0.9891198194026303
-0.008717434869739485,0.9903183409874349
-0.008517034068136274,0.9903463099489141
-0.00831663326653307,0.9899175399732375
-0.00811623246492986,0.9894249002720369
-0.007915831663326656,0.9907828302894264
-0.007715430861723452,0.9897548657823289
-0.007515030060120241,0.9901971737574644
-0.007314629258517037,0.9911236945151031
-0.007114228456913833,0.9901889783774553
-0.006913827655310623,0.9902499442178359
-0.006713426853707419,0.9898536430005132
-0.006513026052104208,0.9902744947269914
-0.006312625250501004,0.9897249459252778
-0.0061122244488978,0.989899376892534
-0.0059118236472945895,0.9904252501965802
-0.005711422845691386,0.989904890746668
-0.005511022044088182,0.9903974482123988
-0.005310621242484971,0.9898183072424341
-0.005110220440881767,0.9896156162869187
-0.004909819639278563,0.9901606154138236
-0.004709418837675353,0.9906105225880381
-0.004509018036072149,0.9894552375259303
-0.004308617234468938,0.989744252530474
-0.004108216432865734,0.9905153244484898
-0.00390781563126253,0.9902304250696194
-0.0037074148296593196,0.9898659694107286
-0.0035070140280561157,0.9902313287180299
-0.003306613226452912,0.9909630310721992
-0.003106212424849701,0.9906328399333397
-0.0029058116232464973,0.9906035604413425
-0.0027054108216432865,0.990811144128399
-0.0025050100200400827,0.9907401936419687
-0.002304609218436879,0.9901402570592408
-0.002104208416833668,0.990643585421562
-0.0019038076152304642,0.9902867411435571
-0.0017034068136272604,0.9903417495751475
-0.0015030060120240496,0.989687692241518
-0.0013026052104208458,0.9893794205279278
-0.001102204408817635,0.990293949104439
-0.0009018036072144311,0.9902471218713967
-0.0007014028056112273,0.9914259956134419
-0.0005010020040080165,0.9895706607429678
-0.0003006012024048127,0.9905396998743491
-0.00010020040080160886,0.9903606595212398
0.00010020040080160192,0.9909477588982543
0.00030060120240480576,0.9906316943031699
0.0005010020040080165,0.9900252446410364
0.0007014028056112204,0.9897382009035738
0.0009018036072144242,0.990667114556783
0.001102204408817635,0.9901641198120427
0.0013026052104208388,0.9912013652960354
0.0015030060120240427,0.990537571036582
0.0017034068136272534,0.990176224367674
0.0019038076152304573,0.9907056609318433
0.002104208416833661,0.9901432073849988
0.002304609218436872,0.9894119495778023
0.0025050100200400757,0.9899230928838724
0.0027054108216432865,0.990657571816891
0.0029058116232464903,0.9901913552385171
0.003106212424849694,0.9899823875578092
0.003306613226452905,0.990644638399236
0.003507014028056109,0.9898842676061369
0.0037074148296593126,0.9903483378741347
0.003907815631262523,0.9901268798963645
0.004108216432865727,0.9897994579772488
0.004308617234468938,0.9903863458150723
0.004509018036072142,0.990544819662058
0.004709418837675346,0.9899001668275254
0.0049098196392785565,0.9899388710426914
0.00511022044088176,0.9904162791153301
0.005310621242484964,0.9898705496127239
0.005511022044088175,0.9903575741407943
0.005711422845691379,0.9898702533836882
0.0059118236472945895,0.9919330419774524
0.006112224448897793,0.9898853706660345
0.006312625250500997,0.9894353232332063
0.006513026052104208,0.989396499704413
0.006713426853707412,0.9899931211134991
0.006913827655310616,0.9906768732115622
0.0071142284569138264,0.9909599107655603
0.00731462925851703,0.99019822575379
0.007515030060120241,0.9907732321820292
0.007715430861723445,0.9896379378713885
0.007915831663326649,0.9898454744724172
0.00811623246492986,0.9909947888663809
0.008316633266533063,0.9902691492915876
0.008517034068136267,0.9894741645108552
0.008717434869739478,0.9903560073823813
0.008917835671342682,0.9902660959851582
0.009118236472945886,0.99041232708207
0.009318637274549096,0.9900715032565628
0.0095190380761523,0.9905122609427508
0.009719438877755511,0.9900537490747126
0.009919839679358715,0.9905345713788806
0.010120240480961919,0.999216378319406
0.01032064128256513,0.9997624088073692
0.010521042084168333,0.9994508647581172
0.010721442885771537,0.999820963328841
0.010921843687374748,0.9992023411416392
0.011122244488977952,1.0002314489955129
0.011322645290581163,0.9987133443362457
0.011523046092184366,1.0001268710581142
0.01172344689378757,0.9992554075801858
0.011923847695390781,1.000120445144817
0.012124248496993985,1.0007497245208516
0.012324649298597189,0.9999650893299671
0.0125250501002004,1.0002241718131786
0.012725450901803603,0.9996551099274341
0.012925851703406807,1.0001521068862307
0.013126252505010011,0.9999151267863777
0.013326653306613229,0.9988619252975025
0.013527054108216433,1.000183882290409
0.013727454909819636,0.9996140788851716
0.01392785571142284,1.0003638019829184
0.014128256513026044,0.9996902058971351
0.014328657314629262,0.9999263463207045
0.014529058116232466,1.0006684614609995
0.01472945891783567,1.0003262293977075
0.014929859719438873,0.999790556125797
0.015130260521042077,1.000330987236162
0.015330661322645281,0.9993712942573961
0.015531062124248499,0.9995874040903456
0.015731462925851702,1.0002135241131491
0.015931863727454906,1.0002266240617381
0.01613226452905811,0.9998351208104335
0.016332665330661314,1.000114978856138
0.01653306613226453,0.9994198767974397
0.016733466933867736,1.000190147042018
0.01693386773547094,1.0001397897858932
0.017134268537074143,1.000046472231656
0.017334669338677347,0.9994313290670971
0.017535070140280565,0.9999852806794182
0.01773547094188377,1.0001505697576214
0.017935871743486972,1.000542257294691
0.018136272545090176,1.0001618681027242
0.01833667334669338,0.9988815267516391
0.018537074148296584,1.0001933962032503
0.0187374749498998,1.0005251589323831
0.018937875751503006,1.0004479663822166
0.01913827655310621,0.9998701743150343
0.019338677354709413,1.0009228836633441
0.019539078156312617,1.0003762846365742
0.019739478957915835,0.9998327600246641
0.01993987975951904,1.0002897175933518
0.020140280561122242,1.000816967310121
0.020340681362725446,1.0002373616875606
0.02054108216432865,0.9991715281745178
0.020741482965931854,0.9995552384074439
0.02094188376753507,1.0002392944808778
0.021142284569138275,0.9998255868436091
0.02134268537074148,0.999373769770071
0.021543086172344683,0.9998409836668606
0.021743486973947887,1.0009733399134064
0.021943887775551105,1.0001435597066861
0.02214428857715431,1.0013806611954066
0.022344689378757512,0.9999468649155129
0.022545090180360716,1.0005307950647484
0.02274549098196392,1.0005563825509287
0.022945891783567138,1.0000876173904254
0.02314629258517034,1.0011346176262643
0.023346693386773545,0.9989956320461564
0.02354709418837675,1.000740987361768
0.023747494989979953,1.000513894089706
0.023947895791583157,0.9999146597182301
0.024148296593186375,1.0006322861359567
0.02434869739478958,1.0000900002244062
0.024549098196392782,0.9990623192700547
0.024749498997995986,1.000384013549782
0.02494989979959919,1.0000109688833632
0.025150300601202408,0.999627810461521
0.02535070140280561,1.0001413376746504
0.025551102204408815,0.9991898888118309
0.02575150300601202,1.0001231105651744
0.025951903807615223,0.9999042838020995
0.02615230460921844,1.0001973140884826
0.026352705410821645,1.0001774419901295
0.02655310621242485,1.0002335533648699
0.026753507014028052,0.9994472149663968
0.026953907815631256,1.0009493353855659
0.02715430861723446,1.0003905517580498
0.027354709418837678,1.0006257004888746
0.02755511022044088,0.9998900140232722
0.027755511022044085,0.9999121676008286
0.02795591182364729,0.9998697732125413
0.028156312625250493,1.000640993357532
0.02835671342685371,0.9998268256830026
0.028557114228456915,1.0001057714995991
0.02875751503006012,1.0000736682343914
0.028957915831663322,1.0002384842174834
0.029158316633266526,0.9998665488414348
0.02935871743486973,1.0012161813882197
0.029559118236472948,0.9999478734865465
0.02975951903807615,1.0005041466524245
0.029959919839679355,1.0005474148934714
0.03016032064128256,0.9993575695777756
0.030360721442885763,0.999128465250643
0.03056112224448898,0.9994912837801275
0.030761523046092185,0.9994329328850201
0.03096192384769539,1.0002875881399336
0.031162324649298592,0.9994778214623153
0.031362725450901796,0.9997879130724876
0.031563126252505014,1.0000879459091818
0.03176352705410822,1.0002855231233665
0.03196392785571142,1.0002171500189825
0.032164328657314625,1.0001033157830241
0.03236472945891783,1.000616713082792
0.03256513026052103,0.999984570723522
0.03276553106212425,0.999428144697805
0.032965931863727455,1.0000091083954512
0.03316633266533066,1.0002574419533186
0.03336673346693386,1.0002520959528876
0.033567134268537066,1.0006011865519027
0.033767535070140284,0.9998005746942493
0.03396793587174349,0.999671136858853
0.03416833667334669,1.0010074903601787
0.034368737474949895,1.000625728184886
0.0345691382765531,1.0000729000194601
0.0347695390781563,1.0001988054453705
0.03496993987975952,0.9991071761057899
0.035170340681362725,1.0003038527242352
0.03537074148296593,1.0015804483897377
0.03557114228456913,1.0002481901291398
0.035771543086172336,0.9990579168721522
0.035971943887775554,0.9992244808256437
0.03617234468937876,1.0008229037204313
0.03637274549098196,0.9998344613069111
0.036573146292585165,1.0001192878211638
0.03677354709418837,1.0005296158648063
0.03697394789579159,0.9995248629877577
0.03717434869739479,0.9997490079183851
0.037374749498997994,0.9990547418892233
0.0375751503006012,1.0003409050241834
0.0377755511022044,0.9996190186728076
0.037975951903807606,0.9994713920218427
0.038176352705410824,1.0007270298660453
0.03837675350701403,0.9988620148285822
0.03857715430861723,0.9998651591107721
0.038777555110220435,1.0005150869985162
0.03897795591182364,0.9996972758145031
0.03917835671342686,1.0004210003076035
0.03937875751503006,0.9999513503804065
0.039579158316633264,1.0009878063817492
0.03977955911823647,0.999777184309513
0.03997995991983967,0.9997482747370279
0.040180360721442876,0.9997205152470662
0.040380761523046094,0.9998779934731062
0.0405811623246493,0.9999048027353922
0.0407815631262525,1.0010002116588106
0.040981963927855705,0.9995066746338571
0.04118236472945891,1.0006256295160179
0.04138276553106213,0.9994465229942825
0.04158316633266533,1.0004647456034144
0.041783567134268534,1.0004616321266409
0.04198396793587174,0.9996086012876252
0.04218436873747494,0.999516398823811
0.04238476953907816,1.0004951110388605
0.042585170340681364,1.0004958452804338
0.04278557114228457,0.9987985044282931
0.04298597194388777,1.000144451042693
0.043186372745490975,0.9993665725477199
0.04338677354709418,1.0002506615325504
0.0435871743486974,0.9998031743775431
0.0437875751503006,1.0010041115459216
0.043987975951903804,0.9994733373192237
0.04418837675350701,0.9999736142708054
0.04438877755511021,0.9995675813341581
0.04458917835671343,1.0006574302014157
0.044789579158316634,1.0003820764337261
0.04498997995991984,0.9991361689250222
0.04519038076152304,0.9986789791800326
0.045390781563126245,0.9998392229764825
0.04559118236472946,0.999679088029151
0.04579158316633267,1.0005255579194567
0.04599198396793587,0.9999579965968803
0.046192384769539074,0.999935673167154
0.04639278557114228,1.00066635515761
0.04659318637274548,1.0002122992054054
0.0467935871743487,1.0000738753242089
0.046993987975951904,1.000010674507536
0.04719438877755511,0.999870193781265
0.04739478957915831,0.9998875942408021
0.047595190380761515,0.9997175735760202
0.04779559118236473,1.0004909596685043
0.04799599198396794,0.9997957013074005
0.04819639278557114,0.9994589035482245
0.048396793587174344,0.9999604306862323
0.04859719438877755,1.000253210401651
0.04879759519038075,0.9995070569483107
0.04899799599198397,1.0001045223652545
0.049198396793587174,1.000495526687345
0.04939879759519038,0.9993572931940045
0.04959919839679358,0.9998105613046357
0.049799599198396785,1.0006804376143144
0.05,0.9995359215462697
